courseID,courseTitle,URL,outcomeLearning,provider,technologySkill,rating,peopleRating,numStudent,duration,durationSecond,fee,feeVND,level,majobSubject,language
COURSE_420,"Python Data Products for Predictive Analytics Specialization",https://www.coursera.org/specializations/python-data-products-for-predictive-analytics,"Discover how to transform data and make it suitable for data-driven predictive tasks. Understand how to compute basic statistics using real-world datasets of consumer activities, like product reviews and more. Use Python to create interactive data visualizations to make meaningful predictions and build simple demo systems. Perform simple regressions and classifications on datasets using machine learning libraries.",Coursera,"Python, Machine Learning, Predictive Analytics, Web Scraping, Big Data, Recommender Systems",4.2,154,11463,10:00:00,36000,0,0,Intermediate,"Data Science","English, Arabic, French, Portuguese, Italian, Vietnamese, Korean, German, Russian, English, Spanish"
COURSE_421,"Developing APIs with Google Cloud's Apigee API Platform Specialization",https://www.coursera.org/specializations/apigee-api-gcp,"Develop a good understanding of Google Cloud's Apigee API platform features and organizational model.
Learn how to design APIs and deploy them to the Apigee API platform.
Understand how to productize and publish APIs.
Gain a deep understanding of API security, including OAuth, JSON Web Tokens, and federated identity.",Coursera,"OAuth, Apigee API, Json, API, APIs, RESTful API",4.7,2198,7822,10:00:00,36000,0,0,Intermediate,"Computer Science",English
COURSE_422,"Using Python to Access Web Data",https://www.coursera.org/learn/python-network-data,"Use regular expressions to extract data from strings. Understand the protocols web browsers use to retrieve documents and web apps. Retrieve data from websites and APIs using Python. Work with XML (eXtensible Markup Language) data.",Coursera,"Python, API, APIs, XML, Json, Web Scraping",4.8,41224,523131,19:00:00,68400,0,0,Intermediate,"Computer Science","Arabic, French, Portuguese, Italian, Vietnamese, Korean, German, Russian, English, Spanish"
COURSE_423,"Machine Learning Pipelines with Azure ML Studio",https://www.coursera.org/projects/azure-machine-learning-studio-pipeline,"In this project-based course, you are going to build an end-to-end machine learning pipeline in Azure ML Studio, all without writing a single line of code! This course uses the Adult Income Census data set to train a model to predict an individual's income. It predicts whether an individual's annual income is greater than or less than $50,000. The estimator used in this project is a Two-Class Boosted Decision Tree classifier. Some of the features used to train the model are age, education, occupation, etc. Once you have scored and evaluated the model on the test data, you will deploy the trained model as an Azure Machine Learning web service. In just under an hour, you will be able to send new data to the web service API and receive the resulting predictions. This course runs on Coursera's hands-on project platform called Rhyme. On Rhyme, you do projects in a hands-on manner in your browser. You will get instant access to pre-configured cloud desktops containing all of the software and data you need for the project. Everything is already set up directly in your internet browser so you can just focus on learning. For this project, you'll get instant access to a cloud desktop with Python, Jupyter, and scikit-learn pre-installed.",Coursera,"Jupyter, Microsoft Azure, Machine Learning, Scikit-learn, Python, API, Microsoft Azure",4.6,494,22530,2:00:00,7200,0,0,Beginner,"Data Science",English
COURSE_424,"Introduction to TCP/IP",https://www.coursera.org/learn/tcpip,"You use the Internet through your PC (Personal Computer), laptop, tablet, smartpad, and smartphone every day in everything you do. Through your own PC/laptop, you can easily learn everything about the Internet, and that is what this course is focused on. In this course 'Introduction to TCP/IP,' you will learn the operational functions of Internet technologies (which include IPv4, IPv6, TCP, UDP, addressing, routing, domain names, etc.) and your PC/laptop's security and gateway Internet setup and basic principles. In addition, through a simple Wireshark experiment, you will see the TCP/IP packets and security systems in action that are serving your PC/laptop, that serves you.",Coursera,"IPv4, TCP, IPv6, Wireshark, UDP, TCP/IP, Network Protocols",4.6,1647,58356,8:00:00,28800,0,0,Beginner,"Computer Science","Arabic, French, Portuguese, Italian, Vietnamese, German, Russian, English, Spanish"
COURSE_425,"TCP / IP and Advanced Topics",https://www.coursera.org/learn/tcp-ip-advanced,"In this course, we give an in-depth study of the TCP/IP protocols. We examine the details of how IP enables communications across a collection of networks. We pay particular attention to the hierarchical structure of IP addresses and explain their role in ensuring scalability of the Internet. The role of address prefixes and the uses of masks are explained in details. We review in details about TCP three-way handshake, flow control, and congestion control. Furthermore, we provide an introduction to some advanced topics, including Multicast, SDN and security.",Coursera,"TCP/IP, SDN, TCP, Security",4.7,557,21153,16:00:00,57600,0,0,Intermediate,"Computer Science","Arabic, French, Portuguese, Italian, Vietnamese, German, Russian, English, Spanish"
COURSE_427,"The Blockchain",https://www.coursera.org/learn/uciblockchain,"Begin your exploration of blockchain technologies with a look at fundamental blockchain concepts along with an application in which blockchain technology plays a critical role — cryptofinance. This course also introduces distributed digital systems in terms of software and network architecture, and shows how these systems underlie the functionality of the blockchain. In this and the following courses in the specialization you'll have a chance for hands-on-practice to cement your learning.",Coursera,Blockchain,4.1,116,10138,9:00:00,32400,0,0,Beginner,"Computer Science","Arabic, French, Portuguese, Greek, Italian, Vietnamese, German, Russian, English, Spanish"
COURSE_428,"Introduction to Programming with MATLAB",https://www.coursera.org/learn/matlab,"You will learn fundamental computer programming concepts such as variables, control structures, functions and many others.
You will learn about various data types and how to handle them in MATLAB.
You will learn the powerful support MATLAB provides for working with matrices.",Coursera,MatLab,4.8,14934,415284,11:00:00,39600,0,0,Beginner,"Computer Science","English, Arabic, French, Portuguese, Italian, Vietnamese, German, Russian, Spanish"
COURSE_429,"The Blockchain",https://www.coursera.org/learn/uciblockchain,"Begin your exploration of blockchain technologies with a look at fundamental blockchain concepts along with an application in which blockchain technology plays a critical role — cryptofinance. This course also introduces distributed digital systems in terms of software and network architecture, and shows how these systems underlie the functionality of the blockchain. In this and the following courses in the specialization you'll have a chance for hands-on-practice to cement your learning.",Coursera,Blockchain,4.1,116,10138,9:00:00,32400,0,0,Beginner,"Computer Science","Arabic, French, Portuguese, Greek, Italian, Vietnamese, German, Russian, English, Spanish"
COURSE_430,"Computer Vision Basics",https://www.coursera.org/learn/computer-vision-basics,"By the end of this course, learners will understand what computer vision is, as well as its mission of making computers see and interpret the world as humans do, by learning core concepts of the field and receiving an introduction to human vision capabilities. They are equipped to identify some key application areas of computer vision and understand the digital imaging process. The course covers crucial elements that enable computer vision: digital signal processing, neuroscience and artificial intelligence. Topics include color, light and image formation; early, mid- and high-level vision; and mathematics essential for computer vision. Learners will be able to apply mathematical techniques to complete computer vision tasks. This course is ideal for anyone curious about or interested in exploring the concepts of computer vision. It is also useful for those who desire a refresher course in mathematical concepts of computer vision. Learners should have basic programming skills and experience (understanding of for loops, if/else statements), specifically in MATLAB (Mathworks provides the basics here: https://www.mathworks.com/learn/tutorials/matlab-onramp.html). Learners should also be familiar with the following: basic linear algebra (matrix vector operations and notation), 3D co-ordinate systems and transformations, basic calculus (derivatives and integration) and basic probability (random variables). Material includes online lectures, videos, demos, hands-on exercises, project work, readings and discussions. Learners gain experience writing computer vision programs through online labs using MATLAB* and supporting toolboxes.",Coursera,"MatLab, Computer Vision",4.2,1716,68118,13:00:00,46800,0,0,Intermediate,"Computer Science","Arabic, French, Portuguese, Italian, Vietnamese, German, Russian, English, Spanish"
